IIDPLAZAEM,INUMEMP,INUMPLAZA,TICVEFUNC,TICVEPROG,SICVESUBPR,SICVEDEP,TICVESUBDE,SICVEPART,CCVETIPEJE,CCVECATEG,CNIVELDGP,NTOTHOR,MSDO,TICVETIPCO,SDFECINI,SDFECFIN,SICVENODO,SISTATUS,CUNIPAG,SICVEORGIN,TICVETIPMO,SINUMCAU,SICVELIC,VCDESARECO,VCNUMFOLDG,NPERPAG,SDFECREG,CPROCSIP,TICVECLASA,INUMFOL,SISERIAL,SICVEDEPNO,TICVESDNOD,INUMEMPREG
266787,155130,14614,1,0,4,418,1,151,,EQ1700,52,40.0000,6553.3000,0,01/08/2008,,8,10,N,0,1,28,0,,2008060235,200816,16/08/2008,S,0,15871,2,418,0,0
289505,119588,88363,1,0,16,418,1,153,,M3000,00,0.0000,0.0000,0,01/11/2010,,8,10,N,0,1,58,0,,,0,18/11/2010,,0,0,0,0,0,160990
287057,119588,14384,1,0,16,418,1,151,0,A2200,52,32.5000,5512.1000,0,01/07/2010,,8,10,N,0,1,28,0,,2010058993,201017,02/09/2010,S,0,23204,2,418,0,160990
287058,119588,55732,1,0,16,418,1,155,0,A2200,52,15.5000,2756.0500,0,01/07/2010,,8,10,N,0,1,18,0,,2010058994,201017,02/09/2010,S,0,23205,1,418,0,0
277205,832651,66841,1,0,20,418,1,151,0,ET0600,50,30.0000,5772.9000,0,28/08/2010,,8,10,N,0,1,36,0,,2010091130,201023,02/12/2010,S,0,23681,1,418,0,0
150870,125825,14338,1,1,1,418,2,151,,A0200,52,32.0000,2584.2000,0,01/05/2000,,1,10,N,0,1,997,0,,2000506085,200017,04/09/2000,,0,6293,2,723,0,0
247008,127296,58433,1,0,1,418,1,161,,CF8000,06,32.0000,5780.5000,0,16/04/2006,,8,10,N,0,1,3,0,,2006045035,200613,01/07/2006,S,0,7505,2,418,0,0
247009,127296,58434,1,0,1,418,1,165,,CF8000,06,16.0000,2890.2500,0,16/04/2006,,8,10,N,0,1,3,0,,2006045036,200613,01/07/2006,S,0,7506,2,418,0,0
210596,81916,70818,3,1,7,418,2,121,0,D6500,93,40.0000,18475.7700,3,01/02/2011,,8,10,N,0,1,36,0,FISICA Y QUIMICA TEORICA,2011013847,201105,01/03/2011,S,0,24475,1,418,0,0
270943,840113,76653,1,0,12,418,1,127,0,D6400,89,40.0000,15465.0500,4,01/01/2011,31/12/2011,8,10,N,0,1,46,0,QUIMICA ANALITICA,2011002184,201102,17/01/2011,S,0,23868,1,418,0,0
282861,833339,40308,1,1,1,418,2,151,0,AA0400,50,40.0000,4161.1000,0,01/01/2010,,1,10,N,0,1,28,0,,2010024111,201006,17/03/2010,S,0,88358,2,723,0,0
231658,148545,14606,1,0,1,418,1,151,,ET2900,52,32.0000,5903.0000,0,01/09/2010,,1,10,N,0,1,997,0,,2011501029,201107,29/03/2011,S,0,96398,2,723,0,0
157529,144453,64849,1,1,1,418,2,143,,CA8300,14,48.0000,7032.5200,0,16/05/1997,,0,1,N,0,1,0,0,,,0,,,0,0,0,0,0,0
249296,804703,51920,1,0,1,418,1,151,,A0800,51,32.0000,4154.3500,0,01/07/2009,,1,10,N,0,1,997,0,,2009503559,200916,18/08/2009,S,0,85309,2,723,0,0
157159,143460,42609,3,1,10,418,2,151,,EQ5000,53,37.5000,5935.8600,0,20/07/2009,,8,10,N,0,1,36,0,,2009061923,200917,02/09/2009,S,0,19682,1,418,0,0
220489,143460,87007,3,1,10,418,2,153,,M3000,00,0.0000,281.5000,0,16/10/2005,,1,10,N,0,1,997,0,,2005543176,200521,04/11/2005,S,0,57964,4,723,0,0
163864,160878,66443,1,0,7,418,1,127,0,D5600,86,40.0000,13543.8600,4,01/01/2011,31/12/2011,8,10,N,0,1,46,0,FISICA Y QUIMICA TEORICA,2011007431,201103,01/02/2011,S,0,24169,1,418,0,0
171381,801157,35188,1,0,15,418,1,151,,EQ5000,51,40.0000,5164.4000,0,14/07/2008,,8,10,N,0,1,36,0,,2008058679,200816,03/10/2008,S,0,15840,1,418,0,0
220502,801157,86968,1,0,15,418,1,153,,M3000,00,0.0000,293.7600,0,14/07/2008,,8,10,N,0,1,36,0,,2008058678,200816,16/08/2008,S,0,15841,1,418,0,0
267621,99401,14418,1,0,1,418,1,151,0,ET0100,50,32.0000,5772.9000,0,04/08/2010,03/08/2011,8,10,N,0,3,12,40,,2010055722,201017,02/09/2010,S,0,23092,1,418,0,160990
149968,122988,67894,1,0,4,418,1,147,0,D8600,82,40.0000,11001.3400,4,01/01/2011,31/12/2011,8,10,N,0,1,46,0,BIOLOGIA,2011015498,201105,01/03/2011,S,0,24165,1,418,0,0
140373,90436,14312,1,0,7,418,1,127,0,D5600,86,40.0000,13400.2000,1,01/01/2011,31/12/2011,8,10,N,0,1,46,0,"FISICA EXPERIMENTAL Especialidad""Metrología (calorimetría, termometría y masas)",2011002697,201102,17/01/2011,S,0,23846,1,418,0,0
288417,853150,14917,1,0,1,418,1,161,0,CF9800,11,32.0000,5063.2000,0,01/09/2010,,8,10,N,0,1,62,0,,2010075578,201020,15/10/2010,S,0,23458,1,418,0,0
288418,853150,15029,1,0,1,418,1,165,0,CF9800,11,16.0000,2531.6000,0,01/09/2010,,8,10,N,0,1,18,0,,2010075579,201020,15/10/2010,S,0,23459,1,418,0,0
221915,143791,65037,1,0,1,418,1,151,,O0300,52,40.0000,4123.4000,0,16/10/2008,,1,10,N,0,1,997,0,,2009501270,200908,17/04/2009,S,0,81857,2,723,0,0
283116,802664,35024,1,1,2,418,2,151,0,A0800,50,32.0000,4161.1000,0,01/02/2010,,8,10,N,0,1,28,0,,2010026203,201007,27/03/2010,S,0,21897,2,418,0,0
161362,154255,67414,3,1,5,418,2,147,0,D8600,82,40.0000,10884.6500,1,01/01/2011,31/12/2011,8,10,N,0,1,46,0,BIOQUIMICA (Cultivos Embriogenicos Vegetales),2011007322,201103,01/02/2011,S,0,23824,1,418,0,0
244077,808555,14396,1,0,1,418,1,151,,A0700,51,30.0000,4307.1400,0,16/01/2009,,1,10,N,0,1,997,0,,2009500325,200904,17/02/2009,S,0,80249,2,723,0,0
198367,124363,14708,1,0,5,418,1,151,0,ET1700,52,32.5000,6665.9000,0,22/03/2011,30/03/2011,8,10,N,0,3,114,0,,2011033652,201109,28/04/2011,S,0,25363,1,418,0,0
248847,124363,14890,1,0,5,418,1,155,0,ET1700,52,15.5000,3332.9500,0,22/03/2011,30/03/2011,8,10,N,0,3,114,0,,2011033653,201109,28/04/2011,S,0,25364,1,418,0,0
265507,94903,14360,1,0,1,418,1,151,,A0600,51,32.0000,6558.5000,0,01/09/2010,,1,10,N,0,1,997,0,,2011501200,201108,06/04/2011,S,0,96622,2,723,0,0
287894,108386,14782,1,0,20,418,1,151,0,ET0600,52,32.5000,6364.7000,0,01/08/2010,,8,10,N,0,1,28,0,,2010067987,201019,30/09/2010,S,0,23427,2,418,0,0
287895,108386,73693,1,0,20,418,1,155,0,ET0600,52,15.5000,3182.3500,0,01/08/2010,,8,10,N,0,1,18,0,,2010067986,201019,30/09/2010,S,0,23428,1,418,0,0
226047,79311,5703,3,1,2,318,1,141,,I9500,85,40.0000,9554.0000,3,05/01/2004,,7,10,N,0,1,28,0,BIOTECNOLOGIA,2004037909,200411,02/06/2004,S,0,759,2,318,1,0
261328,807446,19639,3,1,4,418,2,147,0,D9500,85,40.0000,13400.2000,4,01/01/2011,31/12/2011,8,10,N,0,1,46,0,ESPECIALIZACION EN BIOQUIMICA CLINICA,2011002226,201102,17/01/2011,S,0,23832,1,418,0,0
292680,854814,59861,1,0,1,418,1,161,0,CFQ980,11,40.0000,6575.8000,0,16/01/2011,,8,10,N,0,1,62,0,,2011012218,201104,17/02/2011,S,0,24515,1,418,0,0
150419,124441,14514,1,0,1,418,1,151,,AA0200,52,40.0000,3193.9000,0,01/05/2006,,1,10,N,0,1,997,0,,2007546894,200704,13/02/2007,S,0,65023,2,723,0,0
198363,732957,67411,1,0,10,418,1,121,,D6500,93,40.0000,15526.1000,3,01/08/2007,,8,10,N,0,1,36,0,INGENIERÍA QUÍMICA,2007078087,200719,27/09/2007,S,0,11920,1,418,0,0
200982,814295,14485,1,0,14,418,1,151,,ET1700,52,32.0000,4312.0000,0,01/09/2004,,1,10,N,0,1,997,0,,2005541484,200509,04/05/2005,S,0,54979,2,723,0,0
140211,89927,14306,1,0,1,418,1,141,,D8500,78,40.0000,5239.6800,0,16/05/1990,,0,1,N,0,1,0,0,,,0,,,0,0,0,0,0,0
270438,89927,49230,1,0,1,418,1,143,,CA2600,13,48.0000,5915.6000,0,16/10/2008,,8,10,N,0,1,38,0,,2008093829,200823,02/12/2008,S,0,16314,1,418,0,0
